,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
16174,Odell Beckham Jr.,Bal,WR,W 38-6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,7.0,0.0,0.0,0.0,9.9,0.0,0.0,Det,Home,38.5,10-24-23,7,False,0,1
16175,Elijah Moore,Cle,WR,W 39-38,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,7.0,0.0,0.0,0.0,9.9,0.0,0.0,Ind,Away,38.5,10-24-23,7,False,0,1
16176,K.J. Osborn,Min,WR,W 22-17,12.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,0.0,6.0,0.0,0.0,0.0,9.7,0.0,0.0,SF,Home,40.0,10-24-23,7,False,0,1
16177,Keenan Allen,LAC,WR,L 17-31,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,9.0,0.0,0.0,0.0,9.5,0.0,0.0,KC,Away,41.5,10-24-23,7,False,0,0
16179,Jalin Hyatt,NYG,WR,W 14-7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,0.0,5.0,0.0,0.0,0.0,9.5,0.0,0.0,Wsh,Home,41.5,10-24-23,7,False,0,1
16182,Jahan Dotson,Wsh,WR,L 7-14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,0.0,8.0,0.0,0.0,0.0,9.3,0.0,0.0,NYG,Away,43.0,10-24-23,7,False,0,0
16186,DeVonta Smith,Phi,WR,W 31-17,14.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,5.0,0.0,0.0,0.0,8.9,0.0,0.0,Mia,Home,44.0,10-24-23,7,False,0,1
16190,Alec Pierce,Ind,WR,L 38-39,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,3.0,0.0,0.0,0.0,8.3,0.0,0.0,Cle,Home,45.0,10-24-23,7,False,0,0
16191,Nelson Agholor,Bal,WR,W 38-6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,8.2,0.0,0.0,Det,Home,46.0,10-24-23,7,False,0,1
16193,Marquise Brown,Ari,WR,L 10-20,14.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,7.0,0.0,0.0,0.0,7.9,0.0,0.0,Sea,Away,47.0,10-24-23,7,False,0,0
16194,Tyler Lockett,Sea,WR,W 20-10,14.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,5.0,0.0,0.0,0.0,7.8,0.0,0.0,Ari,Home,48.0,10-24-23,7,False,0,1
16197,Khalil Shakir,Buf,WR,L 25-29,2.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,4.0,0.0,0.0,0.0,7.5,0.0,0.0,NE,Away,49.5,10-24-23,7,False,0,0
16198,Jamal Agnew,Jax,WR,W 31-24,2.6,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,36.0,0.0,6.0,0.0,0.0,0.0,7.5,0.0,0.0,NO,Away,49.5,10-24-23,7,False,0,1
16199,Darnell Mooney,Chi,WR,W 30-12,6.4,0.0,0.0,0.0,1.0,2.0,0.0,4.0,32.0,0.0,5.0,0.0,0.0,0.0,7.4,0.0,0.0,LV,Home,51.0,10-24-23,7,False,0,1
16201,Rashid Shaheed,NO,WR,L 24-31,8.6,0.0,0.0,0.0,1.0,4.0,0.0,4.0,28.0,0.0,8.0,0.0,0.0,0.0,7.2,0.0,0.0,Jax,Home,52.0,10-24-23,7,False,0,0
16205,Cooper Kupp,LAR,WR,L 17-24,20.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,7.0,0.0,0.0,0.0,6.9,0.0,0.0,Pit,Home,53.0,10-24-23,7,False,0,0
16206,Cedrick Wilson Jr.,Mia,WR,L 17-31,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,3.0,0.0,0.0,0.0,6.8,0.0,0.0,Phi,Away,54.0,10-24-23,7,False,0,0
16208,Curtis Samuel,Wsh,WR,L 7-14,10.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,8.0,0.0,0.0,0.0,6.5,0.0,0.0,NYG,Away,55.0,10-24-23,7,False,0,0
16211,Josh Reynolds,Det,WR,L 6-38,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,3.0,0.0,0.0,0.0,6.3,0.0,0.0,Bal,Away,56.0,10-24-23,7,False,0,0
16217,Christian Watson,GB,WR,L 17-19,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,5.0,0.0,0.0,0.0,5.7,0.0,0.0,Den,Away,57.0,10-24-23,7,False,0,0
16220,Scott Miller,Atl,WR,W 16-13,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,1.0,0.0,0.0,0.0,5.6,0.0,0.0,TB,Away,59.0,10-24-23,7,False,0,1
16223,Michael Wilson,Ari,WR,L 10-20,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,5.0,0.0,0.0,0.0,5.6,0.0,0.0,Sea,Away,59.0,10-24-23,7,False,0,0
16224,Rashod Bateman,Bal,WR,W 38-6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,3.0,0.0,0.0,0.0,5.6,0.0,0.0,Det,Home,59.0,10-24-23,7,False,0,1
16226,Tyler Scott,Chi,WR,W 30-12,5.3,0.0,0.0,0.0,2.0,14.0,0.0,2.0,19.0,0.0,3.0,0.0,0.0,0.0,5.3,0.0,0.0,LV,Home,61.0,10-24-23,7,False,0,1
16235,Rondale Moore,Ari,WR,L 10-20,8.5,0.0,0.0,0.0,4.0,24.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.6,0.0,0.0,Sea,Away,62.0,10-24-23,7,False,0,0
16239,Amari Cooper,Cle,WR,W 39-38,12.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,8.0,0.0,0.0,0.0,4.2,0.0,0.0,Ind,Away,63.5,10-24-23,7,False,0,1
16240,Donovan Peoples-Jones,Det,WR,L 6-38,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,3.0,0.0,0.0,0.0,4.2,0.0,0.0,Bal,Away,63.5,10-24-23,7,False,0,0
16242,Kalif Raymond,Det,WR,L 6-38,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,Bal,Away,65.5,10-24-23,7,False,0,0
16243,Ray-Ray McCloud III,SF,WR,L 17-22,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,Min,Away,65.5,10-24-23,7,False,0,0
16245,Tre Tucker,LV,WR,L 12-30,2.5,0.0,0.0,0.0,1.0,2.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,3.8,0.0,0.0,Chi,Away,67.0,10-24-23,7,False,0,0
16246,Tim Jones,Jax,WR,W 31-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,3.7,0.0,0.0,NO,Away,68.0,10-24-23,7,False,0,1
16247,Skyy Moore,KC,WR,W 31-17,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,LAC,Home,69.0,10-24-23,7,False,0,1
16250,Hunter Renfrow,LV,WR,L 12-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0,0.0,3.4,0.0,0.0,Chi,Away,70.5,10-24-23,7,False,0,0
16251,Derius Davis,LAC,WR,L 17-31,1.9,0.0,0.0,0.0,3.0,14.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,3.4,0.0,0.0,KC,Away,70.5,10-24-23,7,False,0,0
16252,Dontayvion Wicks,GB,WR,L 17-19,3.2,14.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,3.36,1.0,1.0,Den,Away,72.0,10-24-23,7,False,0,0
16253,Marquise Goodwin,Cle,WR,W 39-38,1.9,0.0,0.0,0.0,1.0,17.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,3.3,0.0,0.0,Ind,Away,73.5,10-24-23,7,False,0,1
16255,Isaiah Hodgins,NYG,WR,W 14-7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,4.0,0.0,0.0,0.0,3.3,0.0,0.0,Wsh,Home,73.5,10-24-23,7,False,0,1
16256,Wan'Dale Robinson,NYG,WR,W 14-7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,Wsh,Home,75.5,10-24-23,7,False,0,1
16257,Darius Slayton,NYG,WR,W 14-7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,Wsh,Home,75.5,10-24-23,7,False,0,1
16259,Quentin Johnston,LAC,WR,L 17-31,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,KC,Away,77.0,10-24-23,7,False,0,0
16260,KhaDarel Hodge,Atl,WR,W 16-13,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,2.9,0.0,0.0,TB,Away,78.0,10-24-23,7,False,0,1
16262,Byron Pringle,Wsh,WR,L 7-14,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,2.6,0.0,0.0,NYG,Away,79.0,10-24-23,7,False,0,0
16265,Deven Thompkins,TB,WR,L 13-16,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0,0.0,1.0,0.0,2.4,0.0,0.0,Atl,Home,80.0,10-24-23,7,False,0,0
16266,Kadarius Toney,KC,WR,W 31-17,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,LAC,Home,81.0,10-24-23,7,False,0,1
16269,Jalen Reagor,NE,WR,W 29-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Buf,Home,82.0,10-24-23,7,False,0,1
16270,Deonte Harty,Buf,WR,L 25-29,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,NE,Away,83.0,10-24-23,7,False,0,0
16274,DeVante Parker,NE,WR,W 29-25,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,0.0,Buf,Home,84.0,10-24-23,7,False,0,1
16278,Allen Robinson II,Pit,WR,W 24-17,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,LAR,Away,86.0,10-24-23,7,False,0,1
16279,Braxton Berrios,Mia,WR,L 17-31,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,Phi,Away,86.0,10-24-23,7,False,0,0
16280,Trishton Jackson,Min,WR,W 22-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,SF,Home,86.0,10-24-23,7,False,0,1
16281,Gabe Davis,Buf,WR,L 25-29,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,1.6,0.0,0.0,NE,Away,88.5,10-24-23,7,False,0,0
16282,Mecole Hardman Jr.,KC,WR,W 31-17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,1.6,0.0,0.0,LAC,Home,88.5,10-24-23,7,False,0,1
16283,Calvin Ridley,Jax,WR,W 31-24,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,1.5,0.0,0.0,NO,Away,91.5,10-24-23,7,False,0,1
16284,Van Jefferson,Atl,WR,W 16-13,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,TB,Away,91.5,10-24-23,7,False,0,1
16285,Trey Palmer,TB,WR,L 13-16,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,Atl,Home,91.5,10-24-23,7,False,0,0
16287,Trent Sherfield,Buf,WR,L 25-29,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,NE,Away,91.5,10-24-23,7,False,0,0
16294,Julio Jones,Phi,WR,W 31-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,Mia,Home,94.5,10-24-23,7,False,0,1
16296,Samori Toure,GB,WR,L 17-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.3,0.0,0.0,Den,Away,94.5,10-24-23,7,False,0,0
16298,Tyquan Thornton,NE,WR,W 29-25,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,Buf,Home,96.0,10-24-23,7,False,0,1
16301,Velus Jones Jr.,Chi,WR,W 30-12,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LV,Home,97.0,10-24-23,7,False,0,1
16305,Isaiah McKenzie,Ind,WR,L 38-39,1.1,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,Cle,Home,98.0,10-24-23,7,False,0,0
16312,Calvin Austin III,Pit,WR,W 24-17,2.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,LAR,Away,99.0,10-24-23,7,False,0,1
16332,Jameson Williams,Det,WR,L 6-38,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,116.0,10-24-23,7,False,0,0
16340,Chase Claypool,Mia,WR,L 17-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Away,116.0,10-24-23,7,False,0,0
16343,Parris Campbell,NYG,WR,W 14-7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,116.0,10-24-23,7,False,0,1
16358,Justyn Ross,KC,WR,W 31-17,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Home,116.0,10-24-23,7,False,0,1
16359,Mack Hollins,Atl,WR,W 16-13,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Away,116.0,10-24-23,7,False,0,1
16378,Brandon Johnson,Den,WR,W 19-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,116.0,10-24-23,7,False,0,1
16380,Ronnie Bell,SF,WR,L 17-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,116.0,10-24-23,7,False,0,0
16381,Devin Duvernay,Bal,WR,W 38-6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,116.0,10-24-23,7,False,0,1
16388,Olamide Zaccheaus,Phi,WR,W 31-17,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,116.0,10-24-23,7,False,0,1
16392,Jamison Crowder,Wsh,WR,L 7-14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,116.0,10-24-23,7,False,0,0
16424,Ben Skowronek,LAR,WR,L 17-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,116.0,10-24-23,7,False,0,0
16430,Dyami Brown,Wsh,WR,L 7-14,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,116.0,10-24-23,7,False,0,0
16432,David Bell,Cle,WR,W 39-38,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Away,116.0,10-24-23,7,False,0,1
16436,Britain Covey,Phi,WR,W 31-17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,116.0,10-24-23,7,False,0,1
16438,DeAndre Carter,LV,WR,L 12-30,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Away,116.0,10-24-23,7,False,0,0
16440,Antoine Green,Det,WR,L 6-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,116.0,10-24-23,7,False,0,0
16442,Greg Dortch,Ari,WR,L 10-20,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,116.0,10-24-23,7,False,0,0
16447,Demarcus Robinson,LAR,WR,L 17-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,116.0,10-24-23,7,False,0,0
16458,Miles Boykin,Pit,WR,W 24-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Away,116.0,10-24-23,7,False,0,1
16461,Lil'Jordan Humphrey,Den,WR,W 19-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,116.0,10-24-23,7,False,0,1
16473,Matthew Slater,NE,WR,W 29-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Home,116.0,10-24-23,7,False,0,1
16475,Trent Taylor,Chi,WR,W 30-12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Home,116.0,10-24-23,7,False,0,1
16486,Keith Kirkwood,NO,WR,L 24-31,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Home,116.0,10-24-23,7,False,0,0
16490,Rakim Jarrett,TB,WR,L 13-16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Home,116.0,10-24-23,7,False,0,0
16491,N'Keal Harry,Min,WR,W 22-17,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,116.0,10-24-23,7,False,0,1
16514,Simi Fehoko,LAC,WR,L 17-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,116.0,10-24-23,7,False,0,0
16521,Elijah Cooks,Jax,WR,W 31-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,116.0,10-24-23,7,False,0,1
16523,Austin Trammell,LAR,WR,L 17-24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,116.0,10-24-23,7,False,0,0
16530,Chris Conley,SF,WR,L 17-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,116.0,10-24-23,7,False,0,0
16539,Lynn Bowden Jr.,NO,WR,L 24-31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Home,116.0,10-24-23,7,False,0,0
16557,Juwann Winfree,Ind,WR,L 38-39,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,116.0,10-24-23,7,False,0,0
16572,Keelan Doss,LAC,WR,L 17-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,116.0,10-24-23,7,False,0,0
16576,Easop Winston Jr.,Sea,WR,W 20-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,116.0,10-24-23,7,False,0,1
16585,Sterling Shepard,NYG,WR,W 14-7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,-0.7,0.0,0.0,Wsh,Home,133.0,10-24-23,7,False,0,1
16587,Marvin Mims Jr.,Den,WR,W 19-17,5.0,0.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1,0.0,0.0,GB,Home,134.0,10-24-23,7,False,0,1
17086,Amon-Ra St. Brown,Det,WR,W 20-6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,124.0,1.0,15.0,0.0,0.0,0.0,30.4,0.0,0.0,TB,Away,1.0,10-17-23,6,False,0,1
17087,Adam Thielen,Car,WR,L 21-42,15.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,115.0,1.0,13.0,0.0,0.0,0.0,28.5,0.0,0.0,Mia,Away,2.0,10-17-23,6,False,0,0
17088,Tyreek Hill,Mia,WR,W 42-21,21.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,163.0,1.0,10.0,0.0,0.0,0.0,28.3,0.0,0.0,Car,Home,3.0,10-17-23,6,False,0,1
17089,Cooper Kupp,LAR,WR,W 26-9,20.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,148.0,1.0,9.0,0.0,0.0,0.0,27.8,0.0,0.0,Ari,Home,4.0,10-17-23,6,False,0,1
17095,Keenan Allen,LAC,WR,L 17-20,17.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.0,1.0,11.0,0.0,0.0,0.0,21.5,0.0,0.0,Dal,Home,5.5,10-17-23,6,False,0,0
17096,Drake London,Atl,WR,L 16-24,10.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,125.0,0.0,12.0,0.0,0.0,0.0,21.5,0.0,0.0,Wsh,Home,5.5,10-17-23,6,False,0,0
17099,A.J. Brown,Phi,WR,L 14-20,16.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,131.0,0.0,9.0,0.0,0.0,0.0,20.1,0.0,0.0,NYJ,Away,7.0,10-17-23,6,False,0,0
17100,Stefon Diggs,Buf,WR,W 14-9,18.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,16.0,0.0,0.0,0.0,20.0,0.0,0.0,NYG,Home,8.0,10-17-23,6,False,0,1
17102,Michael Pittman Jr.,Ind,WR,L 20-37,14.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,109.0,0.0,14.0,0.0,0.0,0.0,19.9,0.0,0.0,Jax,Away,9.0,10-17-23,6,False,0,0
17104,Kendrick Bourne,NE,WR,L 17-21,10.3,0.0,0.0,0.0,1.0,4.0,0.0,10.0,89.0,0.0,11.0,0.0,0.0,0.0,19.3,0.0,0.0,LV,Away,10.0,10-17-23,6,False,0,0
17106,CeeDee Lamb,Dal,WR,W 20-17,15.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,117.0,0.0,7.0,0.0,0.0,0.0,18.7,0.0,0.0,LAC,Away,11.0,10-17-23,6,False,0,1
17108,Rashid Shaheed,NO,WR,L 13-20,7.6,0.0,0.0,0.0,2.0,18.0,0.0,2.0,85.0,1.0,6.0,0.0,0.0,0.0,18.3,0.0,0.0,Hou,Away,12.0,10-17-23,6,False,0,0
17109,Jaylen Waddle,Mia,WR,W 42-21,14.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51.0,1.0,9.0,0.0,0.0,0.0,18.1,0.0,0.0,Car,Home,13.0,10-17-23,6,False,0,1
17117,Zay Flowers,Bal,WR,W 24-16,13.6,0.0,0.0,0.0,1.0,1.0,0.0,6.0,50.0,1.0,8.0,0.0,0.0,0.0,17.1,0.0,0.0,Ten,Away,14.5,10-17-23,6,False,0,1
17118,Jakobi Meyers,LV,WR,W 21-17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,1.0,7.0,0.0,0.0,0.0,17.1,0.0,0.0,NE,Home,14.5,10-17-23,6,False,0,1
17120,Garrett Wilson,NYJ,WR,W 20-14,14.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,90.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,0.0,Phi,Home,16.0,10-17-23,6,False,0,1
17121,Tyler Boyd,Cin,WR,W 17-13,9.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,1.0,7.0,0.0,0.0,0.0,16.8,0.0,0.0,Sea,Home,17.0,10-17-23,6,False,0,1
17122,Chris Olave,NO,WR,L 13-20,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,96.0,0.0,10.0,0.0,0.0,0.0,16.6,0.0,0.0,Hou,Away,18.0,10-17-23,6,False,0,0
17129,Tyler Lockett,Sea,WR,L 13-17,13.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,8.0,0.0,0.0,0.0,15.4,0.0,0.0,Cin,Away,19.0,10-17-23,6,False,0,0
17130,Brandin Cooks,Dal,WR,W 20-17,9.2,0.0,0.0,0.0,1.0,14.0,0.0,4.0,36.0,1.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,LAC,Away,20.0,10-17-23,6,False,0,1
